,name,category,latitude,longitude,distance_from_center_km
802,Cantonment Primary School,amenity,1.2758151042590768,103.83988219659139,0.4961813354125246
803,,amenity,1.2793713158138975,103.8419514025497,0.4694018943136356
804,Bangkok Bank,amenity,1.2791955701499156,103.84770387703676,0.5245378040152324
805,Telok Ayer Park,leisure,1.2780689163499135,103.84672145270515,0.35945368896403207
806,Telok Ayer Chinese Methodist Church,amenity,1.278474726514689,103.84700712715367,0.4133725068300844
807,Seng Wong Beo Temple,amenity,1.2756485326662708,103.84486691493767,0.06364447549853475
808,Tanjong Pagar Complex,amenity,1.2719505987351167,103.84238704124368,0.48511185842094506
809,TAMBA,amenity,1.2798516319112898,103.84315491525547,0.45931939598555455
810,Clos Pasoh,amenity,1.2798260000000024,103.8404498,0.6152647827761067
811,,leisure,1.2782211827907026,103.84278769929576,0.31191113770577594
812,ST Signature Tanjong Pagar,tourism,1.2786724454537617,103.84428406723454,0.309644395529367
813,Maxwell Reserve,tourism,1.2792588873888022,103.84439492929783,0.3744766257184985
814,Al-Abrar Mosque,amenity,1.2803077624020471,103.84726099045652,0.5883559028289823
815,,amenity,1.274914159316348,103.84886623067547,0.5147418769330628
816,Hock Teck See Temple,amenity,1.2734972781750817,103.84661243939527,0.3646103885425309
817,Ann Siang Hill Park,leisure,1.2808106791029354,103.84634576658728,0.5898758050546825
818,Tanjong Pagar Community Club,amenity,1.276175043062759,103.84158980588867,0.3079173165067843
819,,leisure,1.2788023416038792,103.84296084277582,0.35847716360332094
820,Essen @ The Pinnacle,amenity,1.277033364110892,103.8419461206545,0.29574069022272753
821,Oasia Hotel (Downtown),tourism,1.2758803775320215,103.8443411437498,0.0008554144161179219
822,Guoco Tower,shop,1.2770201067651346,103.8454726766767,0.17883532911180802
823,Masjid Haji Muhammad Salleh,amenity,1.2727918202791213,103.84744952163535,0.48559274146615666
824,Carlton City Hotel,tourism,1.2759677635632636,103.84371519127953,0.0703482893152183
825,,amenity,1.2751356239357987,103.84806443682652,0.42241530288160456
826,Shenton Way Terminal,amenity,1.2744047826708205,103.84760923479156,0.39838352736265353
827,Tras Link Park,leisure,1.2764401865741823,103.84414528272251,0.06639355233464374
828,Downtown Gallery,shop,1.2769036228378834,103.84836660120561,0.4623786967998749
829,,leisure,1.2782838502601812,103.84721126848811,0.41614872048857937
830,,amenity,1.276604621797394,103.84886421252467,0.5099498434618628
831,,leisure,1.2789326028034609,103.84262920573008,0.3882515872707042
832,Duxton Hill Car Park,amenity,1.2790596642483312,103.84299624652797,0.38282624559777556
833,Siang Cho Keong Temple,amenity,1.2799211500000003,103.84657895000001,0.5123228205559709
834,,amenity,1.2745516,103.84145316666667,0.3529529076339397
835,,amenity,1.279370263592727,103.84629938861366,0.44397306048427126
836,Latteria,amenity,1.2787806999999998,103.84299304999999,0.3547866216106723
837,Tribal Dining,amenity,1.278944318365993,103.84206748848993,0.4234781602332401
838,Slate Bar,amenity,1.2788980268809447,103.84202377230865,0.4223360765196728
839,Mondrian Singapore Duxton,tourism,1.2785749072389097,103.84214811403835,0.38574137186796015
840,Dorsett Residences Swimming Pool,leisure,1.2799346656658117,103.84014239394301,0.6480709492351068
841,,amenity,1.2777858951328251,103.84529166774317,0.2365729841115527
842,,leisure,1.2756063499999999,103.84061055000001,0.41612405673576763
843,,leisure,1.273486628481138,103.84550408059881,0.29392084913329325
