,name,category,latitude,longitude,distance_from_center_km
337,Marchand de Couleurs,shop,48.8399593,2.3498631,0.006690672781770518
338,La Fromagerie,shop,48.8400004,2.3498637,0.010030236020512968
339,Franprix,shop,48.8400648,2.3497188,0.016308668147043803
340,Bocamexa,amenity,48.8401276,2.3498418,0.022832696254592215
341,Maison Morange,shop,48.8401916,2.349822,0.02970946598791247
342,Asie Prestige,amenity,48.8402183,2.3497081,0.033093662307501354
343,Picard,shop,48.8402671,2.3498166,0.03805807144188691
344,Beillevaire,shop,48.8403318,2.349696,0.045693994527221574
345,Zamane,amenity,48.8403006,2.349696,0.04226538198672119
346,Le Verre à Pied,amenity,48.8402622,2.3497016,0.03798512848307823
347,De la Campagne à Mouffetard,shop,48.8404097,2.3498079,0.05387758248872074
348,Maison Morange,shop,48.8405286,2.3497872,0.0670798605100033
349,Rôtisserie Segar,amenity,48.8405594,2.3497771,0.07050938562732455
350,Jeff de Bruges,shop,48.8405334,2.3496247,0.06866544604912926
351,Nicolas,shop,48.8404953,2.3496256,0.06448537528954913
352,Pacific,shop,48.8406276,2.3497672,0.0781039438124488
353,Mon Petit Poulet,amenity,48.8407232,2.349754,0.08875534561327304
354,Laura Todd,shop,48.8406628,2.3497612,0.08202702140192134
355,Le Comptoir Belge,shop,48.840594,2.349616,0.0754146671614264
356,Marionnaud,shop,48.8406478,2.3496142,0.08134008918998592
357,Graines du jour,amenity,48.8407762,2.3495428,0.09630867316283138
358,Nicolsen Chocolatier,shop,48.8406861,2.3496076,0.08562281791273196
359,Le Repaire de Bacchus,shop,48.8407382,2.349601,0.09142292031750901
360,SM,shop,48.8409748,2.349565,0.11784067626169778
361,Roland Rousselet,shop,48.8408409,2.349745,0.10185814701985939
362,Sunny,amenity,48.8408785,2.3497402,0.10604863042040093
363,Tourn'bride,amenity,48.8410617,2.349553,0.12753412282878768
364,Le Chocolat Alain Ducasse,shop,48.8411182,2.34955,0.13379090389805795
365,Zinc de Fleurs,shop,48.8409226,2.3497318,0.11097142854774544
366,Restaurant Méditerrannée,amenity,48.84095,2.3497288,0.11402460739008402
367,Rose & Charles,shop,48.8411273,2.3497276,0.13373229862347374
368,Hmart,amenity,48.8410071,2.3497217,0.12039004553247222
369,Dammann Frères,shop,48.8410562,2.3497156,0.12586410772205314
370,Or'in,shop,48.8412255,2.3495453,0.1456714579676417
371,Les Éleveurs de la Charentonne,shop,48.8413277,2.3495482,0.15693374720507866
372,Naturalia,shop,48.8415554,2.3495472,0.18212519235986874
373,Au Petit Bistrot,amenity,48.8416725,2.3497548,0.19430424256306253
374,Mococha,shop,48.8416276,2.3497489,0.18931749833544606
375,Rapid Clés,shop,48.8416036,2.34974,0.1866599837914528
376,Chromatic,shop,48.8417122,2.3495957,0.1992037593359176
377,Nina Kendosa,shop,48.8417363,2.3497618,0.2013931713307678
378,Sare,amenity,48.8417916,2.3497766,0.20753548530333016
379,Saveurs de Savoie,amenity,48.8418859,2.3497875,0.21802064723550632
380,Julia,amenity,48.8419203,2.3497991,0.22184770637243365
381,Bistrot 88,amenity,48.8418378,2.3496214,0.21302207926880395
382,Optique Mouffetard,shop,48.8419152,2.3496384,0.22155058955943974
383,Poppin',shop,48.8419812,2.3496543,0.22882856848200853
384,Maison du Liban,amenity,48.8420514,2.3496669,0.23659185318935877
385,Vestiaire des Parisiennes,shop,48.8420128,2.3498193,0.2321442888074635
386,Sushi Spot,amenity,48.842072,2.3498351,0.23874145668331753
387,Flocon,amenity,48.8421224,2.3498449,0.244356974499491
388,Dose - Dealer de Café,amenity,48.8421722,2.349844,0.24989317101778388
389,Vade Retro,shop,48.842234,2.349844,0.25676483230268593
390,Les Baux,amenity,48.8422841,2.3498549,0.2623493848444524
391,Chromatic,shop,48.8423832,2.3498354,0.2733460594056716
392,"Tang, Hu & Lu",amenity,48.8424242,2.3498245,0.2778962591064127
393,Margen's Pub,amenity,48.8424716,2.3498216,0.28316526769539163
394,Bibliothèque Mohammed Arkoun,amenity,48.8424593,2.3496593,0.2819443807942383
395,Phil Defer,shop,48.8425532,2.34965,0.2924038707497519
396,Li Beyrouth,amenity,48.8426012,2.3496389,0.29776744816621387
397,LCL,amenity,48.8426479,2.3496281,0.3029869969799437
398,Ô-Barbier,shop,48.8427069,2.3496145,0.30958279610525524
399,New York Café,amenity,48.8427514,2.3496042,0.3145588653994349
400,Au P'tit Grec,amenity,48.842797,2.3495936,0.31965906069857913
401,Koukla,amenity,48.8428394,2.3495838,0.3244020111022112
402,Crêperie Mouffetard,amenity,48.8428906,2.3495719,0.330130608258078
403,Sushiko,amenity,48.8429464,2.349559,0.3363748674809354
404,Korean Beauty,shop,48.8429222,2.3495646,0.3336666127169549
405,Apolonia,tourism,48.8432192,2.34944,0.3671811270628022
406,Singh,amenity,48.8436278,2.3493777,0.41283055351947745
407,L'Assiette aux Fromages,amenity,48.8440708,2.3494232,0.46177234284323326
408,Ipn,amenity,48.8441339,2.3494004,0.46887638981361923
409,Genia,amenity,48.8441847,2.3493876,0.47457264637615104
410,The Wall,amenity,48.8442543,2.3498652,0.48143610986336566
411,Les Négociants,amenity,48.8371736,2.3519518,0.34479285715133556
412,Dentymed,amenity,48.8370874,2.3520237,0.3557327392969206
413,Lilane,amenity,48.8422122,2.3516365,0.28824890986848795
414,Chouff'bar,amenity,48.8430061,2.3486843,0.35203987273724324
415,Marty,amenity,48.8372979,2.351117,0.3080564545696006
416,Au Jardin de Lutece,shop,48.8435586,2.3520953,0.43810287291975625
417,Bistro du Marché,amenity,48.8431753,2.3523678,0.4080231302035298
418,Boucherie de la Place Monge,shop,48.8433945,2.3520737,0.42069719801654165
419,Pascal Pinaud,shop,48.8434503,2.352077,0.42649012937629793
420,Poissonnerie Quoniam - Monge,shop,48.8435181,2.352087,0.4337153058203633
421,Sapori d'Italia,shop,48.8437913,2.3526676,0.47907219879849033
422,Vin et Whisky,shop,48.844004,2.3521552,0.48571701979698084
423,Larrey Marché,shop,48.8423068,2.3534673,0.3782628014791716
424,Maison Grégoire,shop,48.8438379,2.3524738,0.47768296411811084
425,Gobelins,amenity,48.8370625,2.3522839,0.36733675357386375
426,Monge,amenity,48.8431451,2.3523174,0.4033349225429028
427,,amenity,48.8377914,2.3512487,0.26042085492175016
428,Cours des Halles,shop,48.8396444,2.356186,0.47070596591981867
429,Le Marijan,amenity,48.8360574,2.3487983,0.4362371244330597
430,Les Frangins,amenity,48.8357498,2.3521885,0.49667190410648754
431,Le Languedoc,amenity,48.8379026,2.3452878,0.399652648819181
432,Pharmacie Villemont-Martinez,amenity,48.8377383,2.3460608,0.3660703509643933
433,Pharmacie Peret,amenity,48.8404823,2.3461454,0.27445128072571967
434,Joop Stoop,shop,48.8367877,2.3548658,0.5105973539870149
435,Pharmacie de l'Olivier,amenity,48.844028,2.3525092,0.49805157685220525
436,Saint-Médard,amenity,48.8391333,2.3498059,0.08809678974373267
437,Pharmacie du 5e,amenity,48.8415439,2.3497318,0.18003489972826967
438,Pharmacie Olivier Césaréo,amenity,48.840098,2.3564976,0.4929125514850091
439,Pharmacie Arago,amenity,48.8365209,2.3502816,0.38033424401762506
440,Pharmacie Leroy,amenity,48.8370729,2.3509794,0.3290563271490013
441,,amenity,48.839648,2.3477581,0.15215263948520144
442,,amenity,48.8403609,2.3561952,0.472826377672149
